cyclone,canal,fichier,sar_path,lat_centre,lon_centre,eye_center_lat,eye_center_lon,d_lat,d_lon,distance_km,distance_km_normalized,sar_acquisition_time,sar_xy,sar_inter
wp152024,IRWIN,rcm2-sclna-owi-cm-20240917t085629-20240917t085744-00003-______ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sclna/rcm-2_sclna/2024/261/RCM2_OK3268023_PK3269101_1_SCLNA_20240917_085631_VV_VH_GRD/rcm2-sclna-owi-cm-20240917t085629-20240917t085744-00003-xxxxx.nc,20.765968322753903,135.327880859375,19.39889391897099,135.4447348537688,-1.3670744037829117,0.11685399439380717,152.29860490223382,0.25588653047445203,"2024-09-17T08:56:29,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/wp152024no_env/rcm2-sclna-owi-cm-20240917t085629-20240917t085744-00003-xxxxx_aeqd.nc,rcm2-sclna-owi-cm-20240917t085629-20240917t085744-00003-xxxxx.nc
wp152024,IRWIN,rcm1-sc50ma-owi-cm-20240919t094649-20240919t094730-00003-______ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-1/L2M/sc50ma/rcm-1_sc50ma/2024/263/RCM1_OK3269663_PK3273264_1_SC50MA_20240919_094652_HH_HV_GRD/rcm1-sc50ma-owi-cm-20240919t094652-20240919t094754-00003-xxxxx.nc,30.247344970703125,122.59255981445312,29.08067314277323,122.27131227663871,-1.1666718279298962,-0.32124753781441484,134.32023429797843,0.22567993153377247,"2024-09-19T09:46:49,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/wp152024no_env/rcm1-sc50ma-owi-cm-20240919t094652-20240919t094754-00003-xxxxx_aeqd.nc,rcm1-sc50ma-owi-cm-20240919t094652-20240919t094754-00003-xxxxx.nc
wp152024,IRWIN,rcm2-sc50ma-owi-cm-20240921t093222-20240921t093241-00003-______ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sc50ma/rcm-2_sc50ma/2024/265/RCM2_OK3273862_PK3276722_1_SC50MA_20240921_093224_HH_HV_GRD/rcm2-sc50ma-owi-cm-20240921t093222-20240921t093241-00003-xxxxx.nc,34.61527633666992,127.07451629638672,31.96313064335984,126.08966366780466,-2.652145693310082,-0.9848526285820611,314.0301915858393,0.527622010987635,"2024-09-21T09:32:22,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/wp152024no_env/rcm2-sc50ma-owi-cm-20240921t093222-20240921t093241-00003-xxxxx_aeqd.nc,rcm2-sc50ma-owi-cm-20240921t093222-20240921t093241-00003-xxxxx.nc
wp152024,IRWIN,rcm1-sc50mc-owi-cm-20240918t093837-20240918t093906-00003-______ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-1/L2M/sc50mc/rcm-1_sc50mc/2024/262/RCM1_OK3028472_PK3271713_1_SC50MC_20240918_093501_HH_HV_GRD/rcm1-sc50mc-owi-cm-20240918t093837-20240918t093906-00003-xxxxx.nc,25.3609619140625,129.1723175048828,26.48337867557542,126.57180453689617,1.1224167615129197,-2.6005129679866457,314.39634754876994,0.528237212807947,"2024-09-18T09:38:37,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/wp152024no_env/rcm1-sc50mc-owi-cm-20240918t093837-20240918t093906-00003-xxxxx_aeqd.nc,rcm1-sc50mc-owi-cm-20240918t093837-20240918t093906-00003-xxxxx.nc
wp222024,IRWIN,rcm3-sc50ma-owi-cm-20241024t220318-20241024t220417-00003-______ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sc50ma/rcm-3_sc50ma/2024/298/RCM3_OK3328412_PK3331737_1_SC50MA_20241024_220157_HH_HV_GRD/rcm3-sc50ma-owi-cm-20241024t220318-20241024t220417-00003-xxxxx.nc,17.0152530670166,118.93451690673828,16.873372891286582,118.46168845611038,-0.14188017573001943,-0.472828450627901,54.79587015044671,0.09206601141308773,"2024-10-24T22:03:18,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/wp222024no_env/rcm3-sc50ma-owi-cm-20241024t220318-20241024t220417-00003-xxxxx_aeqd.nc,rcm3-sc50ma-owi-cm-20241024t220318-20241024t220417-00003-xxxxx.nc
wp222024,IRWIN,rcm3-sc50mc-owi-cm-20241022t095112-20241022t095229-00003-______ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sc50mc/rcm-3_sc50mc/2024/296/RCM3_OK3326613_PK3327776_1_SC50MC_20241022_095112_HH_HV_GRD/rcm3-sc50mc-owi-cm-20241022t095112-20241022t095229-00003-xxxxx.nc,14.384434700012209,126.156494140625,14.301359664677733,126.10620222755854,-0.0830750353344758,-0.050291913066459415,10.779430555068624,0.018111203887898185,"2024-10-22T09:51:12,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/wp222024no_env/rcm3-sc50mc-owi-cm-20241022t095112-20241022t095229-00003-xxxxx_aeqd.nc,rcm3-sc50mc-owi-cm-20241022t095112-20241022t095229-00003-xxxxx.nc
wp222024,IRWIN,rcm3-sc50mc-owi-cm-20241025t221107-20241025t221159-00003-______ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sc50mc/rcm-3_sc50mc/2024/299/RCM3_OK3329724_PK3333063_1_SC50MC_20241025_221109_HH_HV_GRD/rcm3-sc50mc-owi-cm-20241025t221107-20241025t221159-00003-xxxxx.nc,17.036483764648438,113.9331512451172,17.545792970052315,114.11016806804405,0.509309205403877,0.17701682292684495,59.85060118043808,0.10055878510971057,"2024-10-25T22:11:07,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/wp222024no_env/rcm3-sc50mc-owi-cm-20241025t221107-20241025t221159-00003-xxxxx_aeqd.nc,rcm3-sc50mc-owi-cm-20241025t221107-20241025t221159-00003-xxxxx.nc
wp222024,IRWIN,rcm3-sc50ma-owi-cm-20241023t215514-20241023t215613-00003-______ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sc50ma/rcm-3_sc50ma/2024/297/RCM3_OK3327039_PK3330179_1_SC50MA_20241023_215348_HH_HV_GRD/rcm3-sc50ma-owi-cm-20241023t215514-20241023t215613-00003-xxxxx.nc,17.07910919189453,121.5291748046875,17.07910919189453,121.5291748046875,0.0,0.0,0.0,0.0,"2024-10-23T21:55:14,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/wp222024no_env/rcm3-sc50ma-owi-cm-20241023t215514-20241023t215613-00003-xxxxx_aeqd.nc,rcm3-sc50ma-owi-cm-20241023t215514-20241023t215613-00003-xxxxx.nc
wp222024,IRWIN,rcm1-sc50mc-owi-cm-20241021t210733-20241021t210848-00003-______ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-1/L2M/sc50mc/rcm-1_sc50mc/2024/295/RCM1_OK3324668_PK3327252_1_SC50MC_20241021_210404_HH_HV_GRD/rcm1-sc50mc-owi-cm-20241021t210733-20241021t210848-00003-xxxxx.nc,13.434674263000488,127.8041000366211,13.800423580396656,128.9282600368155,0.36574931739616723,1.1241600001943937,131.22004185706987,0.22047110189271005,"2024-10-21T21:07:33,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/wp222024no_env/rcm1-sc50mc-owi-cm-20241021t210733-20241021t210848-00003-xxxxx_aeqd.nc,rcm1-sc50mc-owi-cm-20241021t210733-20241021t210848-00003-xxxxx.nc
wp222024,IRWIN,rcm2-sclnd-owi-cm-20241027t110358-20241027t110514-00003-______ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sclnd/rcm-2_sclnd/2024/301/RCM2_OK3332788_PK3335235_1_SCLND_20241027_110401_VV_VH_GRD/rcm2-sclnd-owi-cm-20241027t110358-20241027t110514-00003-xxxxx.nc,15.36778450012207,107.33238220214844,16.627007194643596,108.741181599816,1.259222694521526,1.4087993976675648,209.73882620216293,0.35239548370852064,"2024-10-27T11:03:58,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/wp222024no_env/rcm2-sclnd-owi-cm-20241027t110358-20241027t110514-00003-xxxxx_aeqd.nc,rcm2-sclnd-owi-cm-20241027t110358-20241027t110514-00003-xxxxx.nc
wp222024,IRWIN,rcm3-sc50mc-owi-cm-20241023t095951-20241023t100109-00003-______ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sc50mc/rcm-3_sc50mc/2024/297/RCM3_OK3327037_PK3329149_1_SC50MC_20241023_095951_HH_HV_GRD/rcm3-sc50mc-owi-cm-20241023t095951-20241023t100109-00003-xxxxx.nc,16.72715950012207,123.09947967529295,16.70457863199029,123.03065025116322,-0.022580868131779397,-0.06882942412973136,8.040711003308823,0.01350970773832917,"2024-10-23T09:59:51,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/wp222024no_env/rcm3-sc50mc-owi-cm-20241023t095951-20241023t100109-00003-xxxxx_aeqd.nc,rcm3-sc50mc-owi-cm-20241023t095951-20241023t100109-00003-xxxxx.nc
wp222024,IRWIN,s1a-ew-owi-cm-20241024t220202-20241024t220306-000003-06E330_ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/EW/S1A_EW_GRDM_1S/2024/298/S1A_EW_GRDM_1SDV_20241024T220202_20241024T220306_056250_06E330_0BC8/s1a-ew-owi-cm-20241024t220202-20241024t220306-000003-06E330.nc,17.0152530670166,118.93451690673828,17.054658467526032,118.95683937621926,0.03940540050943042,0.02232246948098293,5.027060265131264,0.00844628229231764,"2024-10-24T22:02:02,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/wp222024no_env/s1a-ew-owi-cm-20241024t220202-20241024t220306-000003-06E330_aeqd.nc,s1a-ew-owi-cm-20241024t220202-20241024t220306-000003-06E330.nc
al292020,IRWIN,s1a-iw-owi-cm-20201103t234046-20201103t234226-000003-04184A_ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/IW/S1A_IW_GRDH_1S/2020/308/S1A_IW_GRDH_1SDV_20201103T233931_20201103T234226_035091_04184A_051CX08EEX95D6X9BA2XAF27XBA2FXE7F0/s1a-iw-owi-cm-20201103t233931-20201103t234226-000003-04184A.nc,13.801379203796388,276.3186340332031,13.520346231345984,276.607981304238,-0.2810329724504044,0.28934727103489877,44.77324691873244,0.07522636743432409,"2020-11-03T23:40:46,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/al292020/s1a-iw-owi-cm-20201103t233931-20201103t234226-000003-04184A_aeqd.nc,s1a-iw-owi-cm-20201103t233931-20201103t234226-000003-04184A.nc
al292020,IRWIN,s1a-iw-owi-cm-20201112t232103-20201112t232243-000003-041CD6_ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/IW/S1A_IW_GRDH_1S/2020/317/S1A_IW_GRDH_1SDV_20201112T232103_20201112T232243_035222_041CD6_64DAX91E6XD8DDXEA56/s1a-iw-owi-cm-20201112t232103-20201112t232243-000003-041CD6.nc,31.819908142089844,279.950439453125,32.43513068068813,279.82504358623817,0.6152225385982888,-0.12539586688683357,69.69376080118674,0.11709690091107636,"2020-11-12T23:21:03,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/al292020/s1a-iw-owi-cm-20201112t232103-20201112t232243-000003-041CD6_aeqd.nc,s1a-iw-owi-cm-20201112t232103-20201112t232243-000003-041CD6.nc
al292020,IRWIN,rs2-scwa-owi-cm-20201110t233727-20201110t233842-00003-______ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/RS2/L2M/SCWA/RS2_SCWA/2020/315/RS2_OK125612_PK1098050_DK1043920_SCWA_20201110_233727_233727_VV_VH_SCF/rs2-scwa-owi-cm-20201110t233727-20201110t233842-00003-xxxxx.nc,23.46870994567871,275.3789367675781,23.441614414882206,275.1798920461873,-0.02709553079650462,-0.19904472139080553,22.297733737983677,0.03746383446728532,"2020-11-10T23:37:27,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/al292020/rs2-scwa-owi-cm-20201110t233727-20201110t233842-00003-xxxxx_aeqd.nc,rs2-scwa-owi-cm-20201110t233727-20201110t233842-00003-xxxxx.nc
al292020,IRWIN,rcm2-sc50ma-owi-cm-20201103t112751-20201103t112855-00003-______ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sc50ma/rcm-2_sc50ma/2020/308/RCM2_OK2377127_PK2377165_1_SC50MA_20201103_112802_HH_HV_GRD/rcm2-sc50ma-owi-cm-20201103t112751-20201103t112855-00003-xxxxx.nc,13.615220069885254,276.9096069335937,13.643673003802583,276.94158400646364,0.02845293391732895,0.03197707286994955,4.751140557882088,0.007982692119427733,"2020-11-03T11:27:51,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/al292020/rcm2-sc50ma-owi-cm-20201103t112751-20201103t112855-00003-xxxxx_aeqd.nc,rcm2-sc50ma-owi-cm-20201103t112751-20201103t112855-00003-xxxxx.nc
al292020,IRWIN,rs2-scwa-owi-cm-20201109t111723-20201109t111839-00003-______ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/RS2/L2M/SCWA/RS2_SCWA/2020/314/RS2_OK125612_PK1098049_DK1043919_SCWA_20201109_111723_111723_VV_VH_SCF/rs2-scwa-owi-cm-20201109t111723-20201109t111839-00003-xxxxx.nc,24.938629150390625,277.21807861328125,24.968562966386454,277.01497353551576,0.029933815995828894,-0.20310507776548548,22.788196178321122,0.03828789147205268,"2020-11-09T11:17:23,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/al292020/rs2-scwa-owi-cm-20201109t111723-20201109t111839-00003-xxxxx_aeqd.nc,rs2-scwa-owi-cm-20201109t111723-20201109t111839-00003-xxxxx.nc
sh052021,IRWIN,s1a-ew-owi-cm-20201216t065653-20201216t065903-000003-042DA5_ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/EW/S1A_EW_GRDM_1S/2020/351/S1A_EW_GRDM_1SDV_20201216T065653_20201216T065903_035707_042DA5_D2ABXFEC7/s1a-ew-owi-cm-20201216t065653-20201216t065903-000003-042DA5.nc,-15.052495956420898,175.11903381347656,-15.052495956420898,175.11903381347656,0.0,0.0,0.0,0.0,"2020-12-16T06:56:53,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/sh052021/s1a-ew-owi-cm-20201216t065653-20201216t065903-000003-042DA5_aeqd.nc,s1a-ew-owi-cm-20201216t065653-20201216t065903-000003-042DA5.nc
sh172019,IRWIN,s1b-ew-owi-cm-20190307t004754-20190307t005102-000003-01C845_ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1b/L2M/EW/S1B_EW_GRDM_1S/2019/066/S1B_EW_GRDM_1SDV_20190307T004754_20190307T005102_015241_01C845_20A2XA78AXDEFC/s1b-ew-owi-cm-20190307t004754-20190307t005102-000003-01C845.nc,-25.22433853149414,68.05406188964844,-25.275818675410054,68.01354650710698,-0.0514801439159136,-0.04051538254145726,7.271729742177747,0.012217693625415825,"2019-03-07T00:47:54,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/sh172019/s1b-ew-owi-cm-20190307t004754-20190307t005102-000003-01C845_aeqd.nc,s1b-ew-owi-cm-20190307t004754-20190307t005102-000003-01C845.nc
sh172019,IRWIN,s1b-ew-owi-cm-20190306t135326-20190306t135533-000003-01C808_ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1b/L2M/EW/S1B_EW_GRDM_1S/2019/065/S1B_EW_GRDM_1SDV_20190306T135326_20190306T135533_015234_01C808_DE3DXE5D0/s1b-ew-owi-cm-20190306t135326-20190306t135533-000003-01C808.nc,-23.81564712524414,68.84355926513672,-23.882800925945805,68.79772791145471,-0.06715380070166432,-0.045831353682004305,9.024611237679775,0.015162820828024256,"2019-03-06T13:53:26,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/sh172019/s1b-ew-owi-cm-20190306t135326-20190306t135533-000003-01C808_aeqd.nc,s1b-ew-owi-cm-20190306t135326-20190306t135533-000003-01C808.nc
sh172019,IRWIN,s1a-ew-owi-cm-20190306t005659-20190306t005946-000003-02ED45_ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/EW/S1A_EW_GRDM_1S/2019/065/S1A_EW_GRDM_1SDV_20190306T005659_20190306T005946_026210_02ED45_2D97X82F4XF007/s1a-ew-owi-cm-20190306t005659-20190306t005946-000003-02ED45.nc,-22.39015007019043,70.70109558105469,-22.39015007019043,70.70109558105469,0.0,0.0,0.0,0.0,"2019-03-06T00:56:59,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/sh172019/s1a-ew-owi-cm-20190306t005659-20190306t005946-000003-02ED45_aeqd.nc,s1a-ew-owi-cm-20190306t005659-20190306t005946-000003-02ED45.nc
sh172019,IRWIN,s1b-ew-owi-cm-20190309t141317-20190309t141622-000003-01C976_ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1b/L2M/EW/S1B_EW_GRDM_1S/2019/068/S1B_EW_GRDM_1SDV_20190309T141317_20190309T141622_015278_01C976_165AX2A96X8F1E/s1b-ew-owi-cm-20190309t141317-20190309t141622-000003-01C976.nc,-38.17219924926758,66.64180755615234,-38.522016403861855,66.52155303657655,-0.34981715459427676,-0.12025451957579492,41.059977446094784,0.06898746824887259,"2019-03-09T14:13:17,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/sh172019/s1b-ew-owi-cm-20190309t141317-20190309t141622-000003-01C976_aeqd.nc,s1b-ew-owi-cm-20190309t141317-20190309t141622-000003-01C976.nc
sh172019,IRWIN,s1b-ew-owi-cm-20190303t133123-20190303t133257-000003-01C6A0_ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1b/L2M/EW/S1B_EW_GRDM_1S/2019/062/S1B_EW_GRDM_1SDV_20190303T133123_20190303T133257_015190_01C6A0_2EF4XF72A/s1b-ew-owi-cm-20190303t133123-20190303t133257-000003-01C6A0.nc,-15.830886840820312,73.57579803466797,-15.744599432825849,73.45833846299044,0.08628740799446355,-0.11745957167752863,16.17794736778674,0.027181593848470794,"2019-03-03T13:31:23,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/sh172019/s1b-ew-owi-cm-20190303t133123-20190303t133257-000003-01C6A0_aeqd.nc,s1b-ew-owi-cm-20190303t133123-20190303t133257-000003-01C6A0.nc
sh172019,IRWIN,s1a-ew-owi-cm-20190308t142434-20190308t142620-000003-02EEA4_ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/EW/S1A_EW_GRDM_1S/2019/067/S1A_EW_GRDM_1SDV_20190308T142434_20190308T142620_026247_02EEA4_0DBCX186A/s1a-ew-owi-cm-20190308t142434-20190308t142620-000003-02EEA4.nc,-32.7098274230957,65.36079406738281,-32.683910852408836,65.26605767028157,0.025916570686867146,-0.0947363971012436,10.90212908836068,0.01831735746362242,"2019-03-08T14:24:34,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/sh172019/s1a-ew-owi-cm-20190308t142434-20190308t142620-000003-02EEA4_aeqd.nc,s1a-ew-owi-cm-20190308t142434-20190308t142620-000003-02EEA4.nc
wp162022,IRWIN,rs2-scwa-owi-cm-20220918t092630-20220918t092747-00003-______ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/RS2/L2M/SCWA/RS2_SCWA/2022/261/RS2_OK141302_PK1242230_DK1208544_SCWA_20220918_092630_092630_VV_VH_SGF/rs2-scwa-owi-cm-20220918t092630-20220918t092747-00003-xxxxx.nc,31.410205841064453,130.6360321044922,31.61450088699338,130.35126000641745,0.20429504592892656,-0.2847720980747397,38.90254890842098,0.06536263594258648,"2022-09-18T09:26:30,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/wp162022/rs2-scwa-owi-cm-20220918t092630-20220918t092747-00003-xxxxx_aeqd.nc,rs2-scwa-owi-cm-20220918t092630-20220918t092747-00003-xxxxx.nc
wp162022,IRWIN,rs2-scwa-owi-cm-20220916t210335-20220916t210558-00003-______ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/RS2/L2M/SCWA/RS2_SCWA/2022/259/RS2_OK141302_PK1242227X228_DK1208541X542_SCWA_20220916_210335_210442_VV_VH_SGF/rs2-scwa-owi-cm-20220916t210335-20220916t210558-00003-xxxxx.nc,25.74580955505371,133.4210968017578,25.70294887975425,133.40526677602773,-0.0428606752994618,-0.015830025730082298,5.071652073304162,0.008521203813025397,"2022-09-16T21:03:35,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/wp162022/rs2-scwa-owi-cm-20220916t210335-20220916t210558-00003-xxxxx_aeqd.nc,rs2-scwa-owi-cm-20220916t210335-20220916t210558-00003-xxxxx.nc
