,match_type,analysis_center_quality_flag,analysis_rmax,analysis_vmax,vmax,sar_aeqd_path,sargeo_path,nan_ratio_within_100km,split,tcprimed_env_exist,tcprimed_env_path,index_in_env_ds,shear_magnitude_1,shear_direction_1,shear_magnitude_2,shear_direction_2,shear_magnitude_3,shear_direction_3,shear_magnitude_4,shear_direction_4,shear_magnitude_5,shear_direction_5,shear_magnitude_6,shear_direction_6,shear_magnitude_7,shear_direction_7,shear_magnitude_8,shear_direction_8,cyclone_phase_space_thermal_wind_1,cyclone_phase_space_thermal_wind_2,eye_lon,eye_lat,storm_lat,storm_lon,haversin_distance_km,storm_speed,storm_speed_meridional_component,storm_speed_zonal_component,cyclone_name,cyclone_id,sar_time
857,exact_contains,1.2,114000.0,31.40136084550112,27,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh152024/rcm1-sclnb-owi-cm-20240217t045025-20240217t045142-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh152024/IRWIN/rcm1-sclnb-owi-cm-20240217t045025-20240217t045142-00003-______ll_gd_GEO-IRWIN.nc,0.0826003824091778,train,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh152024/TCPRIMED_v01r01-preliminary_SH152024_env_s20240214000000_e20240218120000.nc,13.0,16.164001,118.72415,17.891434,117.39986,14.522026,113.377525,14.532707,113.377525,23.984753,104.09097,24.335732,106.11313,24.880514,107.0253,24.999542,107.272575,117.86824,-76.6052,-153.6400268002898,-27.278402137673865,-26.780961990356445,-153.8681640625,59.750469997440845,3.2,-1.4,2.8,sh152024,sh152024,2024-02-17 04:50:25
858,exact_contains,0.0,11000.0,50.147751851851865,46,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/io022019/s1b-ew-owi-cm-20190612t011725-20190612t011929-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/io022019/IRWIN/s1b-ew-owi-cm-20190612t011725-20190612t011929-000003-01F595_ll_gd_GEO-IRWIN.nc,0.2228170809432759,test,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/io022019/TCPRIMED_v01r01-final_IO022019_env_s20190608180000_e20190618060000.nc,13.0,9.242065,284.06323,6.554779,286.66785,4.9280663,288.12952,4.7556267,288.61856,9.646458,257.69272,11.814903,251.39545,12.730503,254.15393,13.17762,253.02196,86.3716,57.377598,70.07710840145116,17.80907091424967,17.777544021606445,70.14071655273438,7.592358248582934,2.8,2.8,-0.6,VAYU,io022019,2019-06-12 01:17:25
859,exact_contains,0.0,41000.0,38.2205074074074,39,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/io022019/s1b-ew-owi-cm-20190614t133247-20190614t133442-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/io022019/IRWIN/s1b-ew-owi-cm-20190614t133247-20190614t133442-000003-01F6A9_ll_gd_GEO-IRWIN.nc,0.0,test,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/io022019/TCPRIMED_v01r01-final_IO022019_env_s20190608180000_e20190618060000.nc,23.0,6.2038,247.16978,5.0211525,236.54245,5.375183,237.27878,5.4163857,236.32266,4.9616356,254.70343,6.3945503,235.80063,9.060474,240.38345,9.370251,238.94377,94.367836,134.71527,68.22464919547592,20.66489849899256,20.77373504638672,68.31087493896484,15.062568643254943,3.2,3.1000001,-1.0,VAYU,io022019,2019-06-14 13:32:47
860,exact_contains,0.5,18000.0,50.49306666666666,44,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/io022019/s1a-iw-owi-cm-20190613t011023-20190613t011209-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/io022019/IRWIN/s1a-iw-owi-cm-20190613t011023-20190613t011209-000003-031F10_ll_gd_GEO-IRWIN.nc,0.4568514977692798,test,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/io022019/TCPRIMED_v01r01-final_IO022019_env_s20190608180000_e20190618060000.nc,17.0,6.97443,240.74063,4.285618,249.46121,4.0338287,258.62137,3.8690224,259.52805,7.061413,240.04826,7.6565514,244.21896,9.47707,255.6211,9.675449,255.56615,109.81096,113.8396,69.51982278477341,20.01900325954985,20.08628273010254,69.57323455810547,9.332389090356571,3.0,3.0,-0.3,VAYU,io022019,2019-06-13 01:10:23
861,exact_contains,0.0,18000.0,47.392662962962966,50,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep082020/s1a-ew-owi-cm-20200725t034755-20200725t035002-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep082020/IRWIN/s1a-ew-owi-cm-20200725t034755-20200725t035002-000003-03E50E_ll_gd_GEO-IRWIN.nc,0.0,test,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep082020/TCPRIMED_v01r01-final_EP082020_env_s20200720000000_e20200730000000.nc,21.0,3.0877075,2.081787,3.5836601,314.89017,3.3669662,308.9995,3.6294403,303.7518,1.9386292,67.18105,3.0388756,34.326447,3.4493713,37.694885,3.467682,35.3705,78.68056,49.62552,-145.24700910366707,17.872208965097318,17.98031234741211,-145.33460998535156,15.178516468279316,6.2000003,-1.5,-6.1,DOUGLAS,ep082020,2020-07-25 03:47:55
862,fuzzy_sat_time,0.0,33000.0,41.51532592592592,39,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep082020/rs2-scwa-owi-cm-20200726t161050-20200726t161314-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep082020/IRWIN/rs2-scwa-owi-cm-20200726t161342-20200726t161458-00003-______ll_gd_GEO-IRWIN.nc,0.3431485022307202,test,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep082020/TCPRIMED_v01r01-final_EP082020_env_s20200720000000_e20200730000000.nc,27.0,4.464161,69.78019,3.7332077,46.43193,4.450428,38.315826,4.415329,36.271683,9.460285,51.01477,10.233967,45.15709,11.70961,45.558228,11.778278,45.38788,74.28568,77.76496,-154.58725452257747,20.875104280416625,20.832534790039062,-154.66419982910156,9.291568240285793,6.6,-2.0,-6.3,,,
863,exact_contains,0.0,33000.0,41.51532592592592,39,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep082020/rs2-scwa-owi-cm-20200726t161050-20200726t161314-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep082020/IRWIN/rs2-scwa-owi-cm-20200726t161050-20200726t161314-00003-______ll_gd_GEO-IRWIN.nc,0.3431485022307202,test,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep082020/TCPRIMED_v01r01-final_EP082020_env_s20200720000000_e20200730000000.nc,27.0,4.464161,69.78019,3.7332077,46.43193,4.450428,38.315826,4.415329,36.271683,9.460285,51.01477,10.233967,45.15709,11.70961,45.558228,11.778278,45.38788,74.28568,77.76496,-154.58725452257747,20.875104280416625,20.832534790039062,-154.66419982910156,9.291568240285793,6.6,-2.0,-6.3,,,
864,exact_contains,0.75,31000.0,13.509092266704222,21,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep082020/s1b-ew-owi-cm-20200728t171208-20200728t171335-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep082020/IRWIN/s1b-ew-owi-cm-20200728t171208-20200728t171335-000003-02B09D_ll_gd_GEO-IRWIN.nc,0.4927979604843849,test,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep082020/TCPRIMED_v01r01-final_EP082020_env_s20200720000000_e20200730000000.nc,35.0,6.4174423,102.92603,5.556778,89.496254,4.593872,60.16394,4.657963,57.32852,13.751396,3.1533203,11.95377,10.500122,11.846947,25.985046,11.782856,27.869827,60.4296,-48.58784,-167.61371376087737,24.04010238116131,24.16615295410156,-167.43060302734375,23.278384907701195,7.0,-1.1,-6.9,DOUGLAS,ep082020,2020-07-28 17:12:08
865,exact_contains,0.0,39000.0,24.59005416195721,27,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep082020/s1b-ew-owi-cm-20200728t050249-20200728t050456-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep082020/IRWIN/s1b-ew-owi-cm-20200728t050249-20200728t050456-000003-02B05B_ll_gd_GEO-IRWIN.nc,0.070108349267049,test,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep082020/TCPRIMED_v01r01-final_EP082020_env_s20200720000000_e20200730000000.nc,33.0,6.5517273,101.65119,4.9860535,80.47346,4.6106567,53.921623,4.6945877,50.14656,12.802223,5.8678436,12.205559,14.033417,12.481766,30.2052,12.52602,31.886673,78.7416,-27.223839,-163.81781942934109,23.103267954073587,23.1303768157959,-163.9854125976563,17.40225245152048,6.7000003,-1.1,-6.7000003,DOUGLAS,ep082020,2020-07-28 05:02:49
866,exact_contains,3.0,350000.0,29.39099961981043,27,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp152024/rcm2-sclna-owi-cm-20240917t085629-20240917t085744-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp152024/IRWIN/rcm2-sclna-owi-cm-20240917t085629-20240917t085744-00003-______ll_gd_GEO-IRWIN.nc,0.1812619502868069,,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp152024/TCPRIMED_v01r01-preliminary_WP152024_env_s20240914180000_e20240921180000.nc,10.0,5.245472,116.064575,5.5979805,123.87297,3.5058327,136.41257,3.597393,137.1434,10.842842,103.7283,10.769592,102.27762,7.8854523,113.65777,7.854931,114.493004,88.996315,21.91336,135.4447348537688,19.39889391897099,20.765968322753903,135.327880859375,152.50077179525528,3.6000001,2.8,-2.2,PULASAN,wp152024,2024-09-17 08:56:29
867,fuzzy_sat_time,4.75,308000.0,26.27241861420705,18,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp152024/rcm1-sc50ma-owi-cm-20240919t094652-20240919t094754-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp152024/IRWIN/rcm1-sc50ma-owi-cm-20240919t094649-20240919t094730-00003-______ll_gd_GEO-IRWIN.nc,0.5029955385595921,,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp152024/TCPRIMED_v01r01-preliminary_WP152024_env_s20240914180000_e20240921180000.nc,19.0,2.324707,155.69452,2.4986725,121.32879,2.4238968,117.33942,2.5200348,114.13034,5.67733,107.4704,6.771473,103.21177,8.181496,103.10737,8.4165,103.21177,44.80336,18.739279,122.27131227663872,29.08067314277323,30.247344970703125,122.59255981445312,133.38943083598792,6.8,5.5,-4.1,PULASAN,wp152024,2024-09-19 09:46:52
868,exact_contains,7.6,,,17,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp152024/rcm2-sc50ma-owi-cm-20240921t093222-20240921t093241-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp152024/IRWIN/rcm2-sc50ma-owi-cm-20240921t093222-20240921t093241-00003-______ll_gd_GEO-IRWIN.nc,1.0,,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp152024/TCPRIMED_v01r01-preliminary_WP152024_env_s20240914180000_e20240921180000.nc,27.0,12.905994,94.18898,14.256504,88.0181,14.578487,84.30897,14.801285,83.91882,14.920311,72.75298,18.497257,68.944954,21.169283,71.15944,21.628609,71.04404,-153.2104,-87.47032,126.08966366780466,31.96313064335984,34.61527633666992,127.07451629638672,308.7803834275388,9.900001,5.7000003,-8.1,PULASAN,wp152024,2024-09-21 09:32:22
869,exact_contains,5.2,250000.0,22.004405171056167,25,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp152024/rcm1-sc50mc-owi-cm-20240918t093837-20240918t093906-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp152024/IRWIN/rcm1-sc50mc-owi-cm-20240918t093837-20240918t093906-00003-______ll_gd_GEO-IRWIN.nc,1.0,,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp152024/TCPRIMED_v01r01-preliminary_WP152024_env_s20240914180000_e20240921180000.nc,15.0,5.9367523,138.53363,4.992157,153.88666,3.4142723,164.57443,3.334919,167.22302,5.630024,116.366806,5.692589,119.6638,4.7113724,128.60417,4.7220535,129.335,76.483116,5.7988,126.57180453689617,26.48337867557542,25.3609619140625,129.1723175048828,288.45736435657045,3.9,3.0,-2.4,PULASAN,wp152024,2024-09-18 09:38:37
870,exact_contains,1.8,12000.0,59.46334814814814,55,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh042025/rcm1-sclna-owi-cm-20241215t025235-20241215t025351-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh042025/IRWIN/rcm1-sclna-owi-cm-20241215t025235-20241215t025351-00003-xxxxx_ll_gd_GEO-IRWIN.nc,0.3867431485022307,train,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh042025/TCPRIMED_v01r01-preliminary_SH042025_env_s20241205060000_e20241216180000.nc,39.0,3.2677765,247.41705,2.3659096,255.90683,2.4132156,271.7379,2.2728233,272.71054,4.740368,125.43905,3.4570007,149.16096,3.6981087,162.95341,3.6691132,166.29437,63.11536,127.268394,40.82445475798656,-13.196653408759644,-13.232073783874512,40.7869987487793,5.652644548620937,7.8,-1.0,-7.7000003,CHIDO,sh042025,2024-12-15 02:52:35
871,exact_contains,0.0,13000.0,46.77256666666667,38,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh042025/rcm2-sc50ma-owi-cm-20241211t014747-20241211t014903-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh042025/IRWIN/rcm2-sc50ma-owi-cm-20241211t014747-20241211t014903-00003-xxxxx_ll_gd_GEO-IRWIN.nc,0.0,train,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh042025/TCPRIMED_v01r01-preliminary_SH042025_env_s20241205060000_e20241216180000.nc,23.0,1.7921333,167.89342,0.6277962,225.6294,2.1263275,272.7655,2.3079224,278.02972,1.277874,229.8001,4.009411,255.8299,6.71196,247.2797,7.181965,247.8292,49.7476,39.492878,58.82301652844841,-10.50895150601549,-10.51164722442627,58.88903427124024,7.223896086815656,8.900001,0.8,-8.900001,CHIDO,sh042025,2024-12-11 01:47:47
872,exact_contains,0.7,18000.0,54.52671481481482,57,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh042025/rcm2-sclnd-owi-cm-20241213t020411-20241213t020527-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh042025/IRWIN/rcm2-sclnd-owi-cm-20241213t020411-20241213t020527-00003-xxxxx_ll_gd_GEO-IRWIN.nc,0.1734862970044614,train,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh042025/TCPRIMED_v01r01-preliminary_SH042025_env_s20241205060000_e20241216180000.nc,31.0,5.451481,226.66794,4.7205276,228.31094,4.5984497,224.99747,4.526726,224.60732,1.5205078,255.87387,4.5328293,272.90286,4.1574364,271.68298,4.430588,273.2216,89.4236,86.3716,50.69200808979401,-10.909719178605089,-11.004934310913086,50.5947265625,14.99594386557699,8.6,0.5,-8.6,CHIDO,sh042025,2024-12-13 02:04:11
873,exact_contains,0.0,33000.0,31.751074008083,26,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh042025/rcm2-sc50ma-owi-cm-20241210t013942-20241210t014057-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh042025/IRWIN/rcm2-sc50ma-owi-cm-20241210t013942-20241210t014057-00003-xxxxx_ll_gd_GEO-IRWIN.nc,0.1978330146590184,train,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh042025/TCPRIMED_v01r01-preliminary_SH042025_env_s20241205060000_e20241216180000.nc,19.0,4.221527,166.34932,3.046505,157.87604,2.6207542,170.3442,2.4986725,173.94342,2.8786469,258.1543,5.098976,241.52094,7.145344,234.82253,7.575676,235.13025,32.41224,19.410719,61.425693024193215,-11.024300663863206,-10.935115814208984,61.37916946411133,11.141633068463497,9.400001,1.0,-9.3,CHIDO,sh042025,2024-12-10 01:39:42
874,exact_contains,0.6,17000.0,66.06388888888888,66,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh042025/rcm2-sc50mb-owi-cm-20241212t015549-20241212t015703-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh042025/IRWIN/rcm2-sc50mb-owi-cm-20241212t015549-20241212t015703-00003-xxxxx_ll_gd_GEO-IRWIN.nc,0.0,train,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh042025/TCPRIMED_v01r01-preliminary_SH042025_env_s20241205060000_e20241216180000.nc,27.0,8.143345,254.48914,6.6692314,253.71432,6.815727,253.43408,6.6585503,253.56047,5.2378426,344.37085,4.23526,335.6228,4.331398,322.09412,4.465687,320.72586,97.9692,47.06184,55.227246817668046,-10.514053012374095,-10.568772315979004,55.26766586303711,7.5196242387414225,8.1,0.5,-8.0,CHIDO,sh042025,2024-12-12 01:55:49
875,exact_contains,0.0,18000.0,63.70634814814815,60,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh042025/rcm3-sclna-owi-cm-20241213t150558-20241213t150715-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh042025/IRWIN/rcm3-sclna-owi-cm-20241213t150558-20241213t150715-00003-xxxxx_ll_gd_GEO-IRWIN.nc,0.0044614404079031,train,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh042025/TCPRIMED_v01r01-preliminary_SH042025_env_s20241205060000_e20241216180000.nc,34.0,5.8787613,240.60326,4.8914413,245.71361,5.626972,258.43454,5.617817,260.54462,5.062351,227.97026,5.2393684,250.73604,5.472847,254.89575,5.7307396,258.45102,89.97296,101.204315,48.2082905568014,-11.704783617697704,-11.793840408325195,48.12913513183594,13.12707251497793,8.6,0.7,-8.6,CHIDO,sh042025,2024-12-13 15:05:58
876,exact_contains,4.3,86000.0,25.72188017853677,19,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh042025/rcm1-sc50ma-owi-cm-20241209t140206-20241209t140250-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh042025/IRWIN/rcm1-sc50ma-owi-cm-20241209t140206-20241209t140250-00003-xxxxx_ll_gd_GEO-IRWIN.nc,0.7312938177182919,,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh042025/TCPRIMED_v01r01-preliminary_SH042025_env_s20241205060000_e20241216180000.nc,17.0,2.324707,170.08043,1.7188873,201.68217,2.1003876,223.305,2.181263,227.62956,9.3855095,243.88927,10.395721,244.72452,11.238075,248.35121,11.46545,247.98854,8.60664,19.59384,63.66289081985683,-10.61458725164512,-11.22824001312256,62.87728118896485,109.604087129701,9.3,1.0,-9.2,CHIDO,sh042025,2024-12-09 14:02:06
877,exact_contains,0.6,13000.0,66.17741851851852,67,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh042025/rcm3-sclnd-owi-cm-20241212t145804-20241212t145921-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh042025/IRWIN/rcm3-sclnd-owi-cm-20241212t145804-20241212t145921-00003-xxxxx_ll_gd_GEO-IRWIN.nc,0.0,train,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh042025/TCPRIMED_v01r01-preliminary_SH042025_env_s20241205060000_e20241216180000.nc,29.0,9.048264,229.59677,7.2933655,223.80505,7.117874,228.39337,6.8279343,228.8,4.546566,260.7919,4.665592,273.06223,5.2057953,285.33807,5.3324547,288.2504,91.92624,52.73856,52.78554701060082,-10.841002346738296,-10.779409408569336,52.7116584777832,10.584655169231327,8.400001,0.5,-8.400001,CHIDO,sh042025,2024-12-12 14:58:04
878,exact_contains,1.2,24000.0,57.86334444444444,57,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh042025/s1a-ew-owi-cm-20241213t020840-20241213t020943-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh042025/IRWIN/s1a-ew-owi-cm-20241213t020840-20241213t020943-000003-06FF9D_ll_gd_GEO-IRWIN.nc,0.584193753983429,,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh042025/TCPRIMED_v01r01-preliminary_SH042025_env_s20241205060000_e20241216180000.nc,31.0,5.451481,226.66794,4.7205276,228.31094,4.5984497,224.99747,4.526726,224.60732,1.5205078,255.87387,4.5328293,272.90286,4.1574364,271.68298,4.430588,273.2216,89.4236,86.3716,50.660458530959474,-10.925324919851729,-11.004934310913086,50.5947265625,11.39518619497042,8.6,0.5,-8.6,CHIDO,sh042025,2024-12-13 02:08:40
879,exact_contains,1.8,141000.0,30.616743063275287,27,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp222024/rcm3-sc50ma-owi-cm-20241024t220318-20241024t220417-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp222024/IRWIN/rcm3-sc50ma-owi-cm-20241024t220318-20241024t220417-00003-______ll_gd_GEO-IRWIN.nc,0.0080305927342256,train,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp222024/TCPRIMED_v01r01-preliminary_WP222024_env_s20241018120000_e20241029120000.nc,26.0,2.8130302,356.71262,0.9513092,338.30988,1.302288,160.95323,1.6090164,159.74983,2.9747849,319.32465,4.1360703,278.76056,6.6921196,261.39633,6.975956,260.97873,2.6247199,13.00152,118.46168845611038,16.873372891286582,17.0152530670166,118.93451690673828,52.710039512220646,3.7,1.5,-3.4,TRAMI,wp222024,2024-10-24 22:03:18
880,exact_contains,0.9,168000.0,25.403049793750345,21,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp222024/rcm3-sc50mc-owi-cm-20241022t095112-20241022t095229-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp222024/IRWIN/rcm3-sc50mc-owi-cm-20241022t095112-20241022t095229-00003-______ll_gd_GEO-IRWIN.nc,0.0590184831102613,train,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp222024/TCPRIMED_v01r01-preliminary_WP222024_env_s20241018120000_e20241029120000.nc,16.0,8.755272,282.56308,10.626148,283.8489,7.7969437,288.97025,7.71912,287.9427,12.217766,269.97952,14.0215,267.68262,12.193352,263.72073,12.403938,262.58325,49.32032,77.5208,126.10620222755854,14.301359664677731,14.384434700012209,126.156494140625,10.709129286279628,1.5,0.3,-1.5,TRAMI,wp222024,2024-10-22 09:51:12
881,exact_contains,2.1500000000000004,25000.0,29.674946792060386,31,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp222024/rcm3-sc50mc-owi-cm-20241025t221107-20241025t221159-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp222024/IRWIN/rcm3-sc50mc-owi-cm-20241025t221107-20241025t221159-00003-______ll_gd_GEO-IRWIN.nc,0.8435946462715105,,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp222024/TCPRIMED_v01r01-preliminary_WP222024_env_s20241018120000_e20241029120000.nc,30.0,11.080898,265.4022,9.060474,262.84702,7.42918,257.58832,7.1392403,256.23105,11.560062,252.82964,13.043331,252.18672,13.400417,253.26923,13.55912,252.89008,108.59016,72.27136,114.11016806804405,17.545792970052315,17.036483764648438,113.9331512451172,59.66955596351886,6.4,0.7,-6.3,TRAMI,wp222024,2024-10-25 22:11:07
882,exact_contains,3.2,92000.0,22.411961324393133,18,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp222024/rcm1-sc50mc-owi-cm-20241021t210733-20241021t210848-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp222024/IRWIN/rcm1-sc50mc-owi-cm-20241021t210733-20241021t210848-00003-______ll_gd_GEO-IRWIN.nc,0.8560866794136393,,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp222024/TCPRIMED_v01r01-preliminary_WP222024_env_s20241018120000_e20241029120000.nc,14.0,6.435753,270.1334,5.9947395,278.57373,4.958584,275.9361,4.929592,277.85938,8.562996,259.08844,9.463337,254.56056,9.715126,252.53839,9.843311,252.08781,100.22768,42.60592,128.9282600368155,13.800423580396656,13.434674263000488,127.8041000366211,128.11325818139457,1.8000001,0.5,-1.7,TRAMI,wp222024,2024-10-21 21:07:33
883,exact_contains,3.8,252000.0,17.855560356647004,18,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp222024/rcm2-sclnd-owi-cm-20241027t110358-20241027t110514-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp222024/IRWIN/rcm2-sclnd-owi-cm-20241027t110358-20241027t110514-00003-______ll_gd_GEO-IRWIN.nc,1.0,,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp222024/TCPRIMED_v01r01-preliminary_WP222024_env_s20241018120000_e20241029120000.nc,36.0,3.3181343,304.2024,0.94215393,13.1707,0.774292,18.775604,0.99861526,36.64534,2.9137459,296.69623,1.7951851,243.50462,3.0495605,259.0115,2.9183235,256.0552,-79.59616,53.47104,108.741181599816,16.627007194643596,15.36778450012207,107.33238220214844,205.62090627288185,9.0,-1.5,-8.900001,TRAMI,wp222024,2024-10-27 11:03:58
884,exact_contains,1.8,101000.0,31.37032317735076,23,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp222024/rcm3-sc50mc-owi-cm-20241023t095951-20241023t100109-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp222024/IRWIN/rcm3-sc50mc-owi-cm-20241023t095951-20241023t100109-00003-______ll_gd_GEO-IRWIN.nc,0.0766093052899936,train,True,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp222024/TCPRIMED_v01r01-preliminary_WP222024_env_s20241018120000_e20241029120000.nc,20.0,1.2458267,200.42381,2.9900436,34.623184,2.9915695,32.80983,3.2280998,34.771545,3.0983925,256.5113,3.791195,258.93457,5.4423256,263.3031,5.6590195,261.41284,49.686558,66.8388,123.03065025116322,16.70457863199029,16.72715950012207,123.09947967529295,7.748187632760255,2.3,-0.1,-2.3,TRAMI,wp222024,2024-10-23 09:59:51
